datetime,cloud_cover,month
2025-08-28 16:38:45.984000+00:00,58.61,8
2025-08-28 19:58:21.312000+00:00,48.64,8
2025-08-28 19:59:16.292000+00:00,65.92,8
2025-08-29 00:55:58.729000+00:00,43.17,8
2025-08-28 19:58:47.975000+00:00,24.73,8
2025-08-28 19:56:43.369000+00:00,63.12,8
2025-08-28 19:57:03.856000+00:00,43.65,8
2025-08-28 19:59:16.967000+00:00,17.14,8
2025-08-28 19:58:45.401000+00:00,14.05,8
2025-08-29 01:36:03.413000+00:00,63.63,8
2025-08-28 19:43:15.918000+00:00,59.31,8
2025-08-28 19:57:19.972000+00:00,29.85,8
2025-08-28 19:59:27.034000+00:00,54.45,8
2025-08-28 19:56:26.512000+00:00,60.95,8
2025-08-28 16:39:59.392000+00:00,85.72,8
2025-08-28 16:39:46.679000+00:00,60.91,8
2025-08-28 19:58:14.691000+00:00,46.77,8
2025-08-29 00:36:54.727000+00:00,63.77,8
2025-08-29 00:44:13.473000+00:00,58.49,8
2025-08-29 01:04:11.477000+00:00,53.38,8
2025-08-28 19:59:45.173000+00:00,50.82,8
2025-08-28 19:59:58.103000+00:00,52.97,8
2025-08-29 00:42:18.897000+00:00,56.22,8
2025-08-28 19:59:13.970000+00:00,50.7,8
2025-08-29 00:16:20.563000+00:00,27.45,8
2025-08-28 20:01:18.053000+00:00,36.13,8
2025-08-28 19:59:55.280000+00:00,49.81,8
2025-08-29 00:42:04.064000+00:00,53.78,8
2025-08-26 17:42:17.947000+00:00,90.21,8
2025-08-26 17:40:09.854000+00:00,89.87,8
2025-08-26 17:39:47.907000+00:00,93.38,8
2025-08-26 17:38:59.267000+00:00,86.56,8
2025-08-26 17:40:51.661000+00:00,99.29,8
2025-08-26 17:39:46.182000+00:00,99.56,8
2025-08-26 17:41:00.135000+00:00,99.55,8
2025-08-26 17:40:33.111000+00:00,99.01,8
2025-08-26 17:39:42.653000+00:00,99.33,8
2025-08-26 17:40:29.413000+00:00,92.05,8
2025-08-26 17:39:21.415000+00:00,89.2,8
2025-08-26 16:41:26.518000+00:00,92.23,8
2025-08-26 16:40:47.386000+00:00,82.85,8
2025-08-26 16:40:34.503000+00:00,95.35,8
2025-08-26 16:40:54.736000+00:00,88.33,8
2025-08-26 16:41:45.039000+00:00,78.88,8
2025-08-26 16:40:38.900000+00:00,79.51,8
2025-08-26 16:41:06.859000+00:00,86.58,8
2025-08-26 16:41:45.557000+00:00,76.37,8
2025-08-26 16:41:28.298000+00:00,65.14,8
2025-08-26 16:41:27.541000+00:00,67.91,8
2025-08-26 16:43:23.057000+00:00,49.16,8
2025-08-26 16:42:07.765000+00:00,42.67,8
2025-08-25 17:32:43.340000+00:00,34.74,8
2025-08-25 17:35:43.388000+00:00,67.1,8
2025-08-25 17:36:25.490000+00:00,74.28,8
2025-08-25 17:32:54.151000+00:00,36.04,8
2025-08-25 17:34:21.472000+00:00,57.28,8
2025-08-25 17:32:48.130000+00:00,0.0,8
2025-08-25 17:32:45.534000+00:00,58.21,8
2025-08-25 17:34:37.096000+00:00,69.54,8
2025-08-25 17:31:44.489000+00:00,78.28,8
2025-08-25 17:33:51.131000+00:00,81.81,8
2025-08-25 17:31:58.915000+00:00,88.53,8
2025-08-25 17:33:34.187000+00:00,94.33,8
2025-08-25 17:31:49.087000+00:00,98.15,8
2025-08-25 17:34:38.021000+00:00,94.55,8
2025-08-25 17:34:07.585000+00:00,94.76,8
2025-08-25 17:34:08.021000+00:00,91.11,8
2025-08-25 17:31:54.135000+00:00,97.89,8
2025-08-25 17:32:54.753000+00:00,97.61,8
2025-08-25 17:33:53.613000+00:00,99.91,8
2025-08-25 17:31:43.044000+00:00,99.56,8
2025-08-25 17:31:50.713000+00:00,99.31,8
2025-08-25 17:31:48.398000+00:00,96.26,8
2025-08-25 17:17:33.281000+00:00,99.97,8
2025-08-25 17:32:41.673000+00:00,95.58,8
2025-08-25 17:11:15.638000+00:00,99.95,8
2025-08-25 17:19:08.640000+00:00,93.99,8
2025-08-25 17:16:50.987000+00:00,99.37,8
2025-08-25 17:15:54.742000+00:00,80.43,8
2025-08-25 17:12:09.734000+00:00,75.7,8
2025-08-25 17:18:13.247000+00:00,96.04,8
2025-08-25 17:20:42.784000+00:00,90.09,8
2025-08-25 17:12:34.130000+00:00,63.34,8
2025-08-25 17:13:15.547000+00:00,63.63,8
2025-08-25 17:12:46.897000+00:00,53.92,8
2025-08-25 17:19:50.364000+00:00,38.26,8
2025-08-25 17:14:00.959000+00:00,58.9,8
2025-08-25 17:21:57.572000+00:00,61.44,8
2025-08-25 17:13:22.543000+00:00,37.3,8
2025-08-25 17:17:00.729000+00:00,30.05,8
2025-08-25 17:21:03.623000+00:00,30.51,8
2025-08-25 17:22:32.550000+00:00,23.75,8
2025-08-25 14:36:15.765000+00:00,10.22,8
2025-08-25 14:50:01.695000+00:00,3.52,8
2025-08-25 14:47:03.916000+00:00,4.44,8
2025-08-25 14:49:17.305000+00:00,33.43,8
2025-08-25 14:46:46.658000+00:00,61.86,8
2025-08-25 14:50:29.023000+00:00,25.88,8
2025-08-25 14:47:15.554000+00:00,47.47,8
2025-08-25 14:47:39.523000+00:00,64.47,8
2025-08-25 14:56:54.069000+00:00,73.12,8
2025-08-25 14:50:32.449000+00:00,58.28,8
2025-08-25 14:48:14.080000+00:00,42.03,8
2025-08-25 14:49:04.485000+00:00,98.96,8
2025-08-25 14:48:34.567000+00:00,90.59,8
2025-08-25 14:48:04.528000+00:00,82.79,8
2025-08-25 14:49:10.201000+00:00,87.91,8
2025-08-25 14:57:55.867000+00:00,68.01,8
2025-08-25 14:48:50.879000+00:00,74.37,8
2025-08-25 14:46:22.452000+00:00,55.81,8
2025-08-25 14:49:02.296000+00:00,44.89,8
2025-08-25 14:47:37.664000+00:00,39.71,8
2025-08-25 13:40:21.613000+00:00,60.38,8
2025-08-25 13:38:26.055000+00:00,61.47,8
2025-08-25 13:49:02.761000+00:00,57.11,8
2025-08-25 13:38:08.653000+00:00,78.4,8
2025-08-25 13:40:17.048000+00:00,59.45,8
2025-08-25 14:03:55.014000+00:00,45.49,8
2025-08-25 13:40:27.388000+00:00,31.28,8
2025-08-25 14:02:56.680000+00:00,26.8,8
2025-08-23 18:02:14.588000+00:00,96.88,8
2025-08-23 18:03:00.411000+00:00,90.56,8
2025-08-23 18:03:13.123000+00:00,70.49,8
2025-08-23 18:05:03.233000+00:00,37.46,8
2025-08-23 18:03:31.601000+00:00,99.32,8
2025-08-23 18:02:59.329000+00:00,7.17,8
2025-08-23 18:03:21.668000+00:00,99.83,8
2025-08-23 18:03:36.114000+00:00,95.89,8
2025-08-23 18:02:42.425000+00:00,86.18,8
2025-08-23 18:02:44.259000+00:00,98.59,8
2025-08-23 18:04:25.148000+00:00,94.8,8
2025-08-23 18:04:19.925000+00:00,93.94,8
2025-08-23 18:03:18.932000+00:00,95.36,8
2025-08-23 18:02:39.875000+00:00,78.23,8
2025-08-23 18:03:37.993000+00:00,51.93,8
2025-08-23 18:03:24.328000+00:00,87.72,8
2025-08-23 18:02:44.676000+00:00,93.45,8
2025-08-23 18:02:38.287000+00:00,21.64,8
2025-08-23 18:02:32.091000+00:00,95.97,8
2025-08-23 18:02:51.860000+00:00,54.61,8
2025-08-23 18:04:45.984000+00:00,58.26,8
2025-08-23 18:04:12.679000+00:00,78.94,8
2025-08-23 18:01:44.623000+00:00,4.82,8
2025-08-23 18:02:35.448000+00:00,76.91,8
2025-08-23 18:05:30.098000+00:00,16.97,8
2025-08-23 18:03:31.537000+00:00,20.28,8
2025-08-23 18:06:22.127000+00:00,45.88,8
2025-08-23 18:02:42.040000+00:00,48.49,8
2025-08-23 18:03:06.113000+00:00,5.75,8
2025-08-23 18:05:12.035000+00:00,15.87,8
2025-08-23 18:04:50.541000+00:00,7.16,8
2025-08-23 18:05:54.313000+00:00,17.76,8
2025-08-23 18:02:22.357000+00:00,19.44,8
2025-08-23 18:03:34.287000+00:00,27.57,8
2025-08-23 18:03:56.300000+00:00,0.91,8
2025-08-23 18:04:26.289000+00:00,0.25,8
2025-08-22 14:57:37.845000+00:00,94.4,8
2025-08-22 15:09:23.358000+00:00,77.99,8
2025-08-22 15:11:01.067000+00:00,78.97,8
2025-08-22 15:12:37.360000+00:00,94.56,8
2025-08-22 14:57:10.521000+00:00,99.97,8
2025-08-22 15:10:55.021000+00:00,98.03,8
2025-08-22 15:10:08.307000+00:00,98.36,8
2025-08-22 15:11:34.768000+00:00,99.8,8
2025-08-22 15:10:03.143000+00:00,99.74,8
2025-08-22 15:10:12.300000+00:00,99.85,8
2025-08-22 15:10:14.069000+00:00,99.98,8
2025-08-22 15:10:24.034000+00:00,97.46,8
2025-08-22 15:10:11.719000+00:00,93.85,8
2025-08-22 14:57:12.597000+00:00,99.94,8
2025-08-22 15:12:36.379000+00:00,99.56,8
2025-08-22 15:10:51.044000+00:00,97.96,8
2025-08-22 14:58:20.341000+00:00,99.99,8
2025-08-22 15:10:45.008000+00:00,99.99,8
2025-08-22 15:09:21.502000+00:00,99.98,8
2025-08-22 14:57:11.286000+00:00,99.81,8
2025-08-22 15:10:42.165000+00:00,99.96,8
2025-08-21 14:11:32.498000+00:00,95.23,8
2025-08-21 13:54:58.378000+00:00,99.98,8
2025-08-21 14:00:38.918000+00:00,99.98,8
2025-08-21 13:53:43.305000+00:00,99.97,8
2025-08-21 13:57:58.122000+00:00,99.99,8
2025-08-21 13:58:28.278000+00:00,99.99,8
2025-08-21 14:02:45.018000+00:00,99.99,8
2025-08-21 14:01:24.480000+00:00,99.58,8
2025-08-21 13:53:40.594000+00:00,99.57,8
2025-08-21 13:56:37.905000+00:00,99.96,8
2025-08-21 13:59:49.359000+00:00,99.84,8
2025-08-21 13:56:56.688000+00:00,99.86,8
2025-08-21 13:55:33.612000+00:00,99.99,8
2025-08-21 14:01:45.780000+00:00,99.93,8
2025-08-21 13:52:14.683000+00:00,98.62,8
2025-08-21 13:55:39.590000+00:00,99.95,8
2025-08-21 13:58:28.164000+00:00,99.99,8
2025-08-20 17:50:59.567000+00:00,0.0,8
2025-08-20 17:51:06.904000+00:00,2.4,8
2025-08-20 17:52:26.818000+00:00,0.12,8
2025-08-20 17:56:50.879000+00:00,0.21,8
2025-08-20 17:54:36.699000+00:00,52.85,8
2025-08-20 17:52:04.037000+00:00,29.21,8
2025-08-20 17:54:16.232000+00:00,15.98,8
2025-08-20 17:52:06.413000+00:00,2.27,8
2025-08-20 17:55:48.068000+00:00,43.41,8
2025-08-20 17:49:14.371000+00:00,37.89,8
2025-08-20 17:51:02.450000+00:00,24.91,8
2025-08-20 17:53:42.997000+00:00,58.45,8
2025-08-20 17:53:54.749000+00:00,52.47,8
2025-08-20 17:51:04.613000+00:00,28.2,8
2025-08-20 17:53:39.229000+00:00,78.73,8
2025-08-20 17:52:29.973000+00:00,68.6,8
2025-08-20 17:53:24.577000+00:00,66.29,8
2025-08-20 17:51:48.031000+00:00,79.93,8
2025-08-20 17:53:53.208000+00:00,75.38,8
2025-08-20 17:51:01.509000+00:00,63.83,8
2025-08-20 17:48:51.183000+00:00,96.51,8
2025-08-20 17:52:23.752000+00:00,90.01,8
2025-08-20 17:55:31.817000+00:00,74.89,8
2025-08-20 17:55:17.080000+00:00,85.63,8
2025-08-20 17:55:01.989000+00:00,57.0,8
2025-08-18 16:58:42.933000+00:00,96.44,8
2025-08-18 16:46:11.074000+00:00,97.68,8
2025-08-18 16:57:39.676000+00:00,97.58,8
2025-08-18 16:57:47.015000+00:00,91.89,8
2025-08-18 16:46:23.310000+00:00,98.72,8
2025-08-18 16:57:55.584000+00:00,98.87,8
2025-08-18 16:47:32.320000+00:00,99.57,8
2025-08-18 16:58:27.758000+00:00,93.02,8
2025-08-18 16:57:37.339000+00:00,95.54,8
2025-08-18 16:57:49.122000+00:00,96.81,8
2025-08-18 16:46:58.427000+00:00,99.15,8
2025-08-18 16:58:51.438000+00:00,94.59,8
2025-08-18 16:58:25.550000+00:00,93.01,8
2025-08-18 16:46:33.173000+00:00,76.42,8
2025-08-18 16:58:40.234000+00:00,77.42,8
2025-08-18 16:58:23.010000+00:00,88.16,8
2025-08-18 16:58:28.243000+00:00,72.12,8
2025-08-18 16:58:34.475000+00:00,56.5,8
2025-08-18 16:59:34.649000+00:00,64.51,8
2025-08-18 16:57:49.479000+00:00,75.84,8
2025-08-18 16:24:05.845000+00:00,94.03,8
2025-08-18 16:35:53.268000+00:00,99.33,8
2025-08-18 16:35:23.492000+00:00,99.22,8
2025-08-18 16:33:33.792000+00:00,99.47,8
2025-08-18 16:32:30.635000+00:00,92.54,8
2025-08-18 16:33:44.803000+00:00,97.73,8
2025-08-18 16:34:06.767000+00:00,89.75,8
2025-08-18 16:34:18.076000+00:00,97.91,8
2025-08-18 16:19:45.340000+00:00,94.33,8
2025-08-18 16:21:42.134000+00:00,98.31,8
2025-08-18 16:22:24.210000+00:00,96.63,8
2025-08-18 16:33:44.466000+00:00,87.67,8
2025-08-18 16:21:17.142000+00:00,70.08,8
2025-08-18 16:21:24.648000+00:00,95.58,8
2025-08-18 16:24:51.450000+00:00,99.77,8
2025-08-18 15:11:04.470000+00:00,86.91,8
2025-08-18 16:24:39.049000+00:00,98.86,8
2025-08-18 15:10:48.922000+00:00,61.6,8
2025-08-18 15:25:36.473000+00:00,83.63,8
2025-08-18 15:25:16.434000+00:00,89.21,8
2025-08-18 15:26:32.860000+00:00,97.98,8
2025-08-18 15:25:59.718000+00:00,90.43,8
2025-08-18 15:24:41.848000+00:00,91.51,8
2025-08-18 15:10:49.425000+00:00,96.89,8
2025-08-18 15:25:34.172000+00:00,89.63,8
2025-08-18 15:26:09.492000+00:00,95.34,8
2025-08-18 15:23:56.671000+00:00,85.0,8
2025-08-18 15:10:52.229000+00:00,99.84,8
2025-08-18 15:10:53.841000+00:00,87.26,8
2025-08-18 15:35:14.685000+00:00,59.37,8
2025-08-18 15:26:47.771000+00:00,72.72,8
2025-08-18 15:25:12.773000+00:00,92.29,8
2025-08-18 15:24:20.717000+00:00,98.16,8
2025-08-18 15:23:51.484000+00:00,50.67,8
2025-08-18 15:25:22.715000+00:00,83.55,8
2025-08-18 15:23:59.344000+00:00,95.19,8
2025-08-18 15:25:22.249000+00:00,98.59,8
2025-08-18 15:23:53.998000+00:00,72.09,8
2025-08-18 15:25:21.245000+00:00,96.47,8
2025-08-18 15:25:06.472000+00:00,99.4,8
2025-08-18 15:25:40.080000+00:00,98.93,8
2025-08-16 18:29:46.979000+00:00,98.29,8
2025-08-16 18:25:53.312000+00:00,99.88,8
2025-08-16 18:27:18.687000+00:00,99.6,8
2025-08-16 18:27:03.030000+00:00,92.98,8
2025-08-16 18:26:31.944000+00:00,99.89,8
2025-08-16 18:27:21.751000+00:00,96.3,8
2025-08-16 18:36:23.071000+00:00,85.28,8
2025-08-16 18:38:50.274000+00:00,99.38,8
2025-08-16 18:40:02.573000+00:00,73.97,8
2025-08-16 18:35:18.293000+00:00,99.49,8
2025-08-16 18:28:36.544000+00:00,74.66,8
2025-08-16 18:35:35.747000+00:00,98.36,8
2025-08-15 16:38:06.412000+00:00,32.38,8
2025-08-15 16:40:06.559000+00:00,72.16,8
2025-08-15 16:41:57.098000+00:00,80.68,8
2025-08-15 16:39:36.710000+00:00,83.76,8
2025-08-15 16:41:24.019000+00:00,99.97,8
2025-08-15 16:37:07.079000+00:00,39.55,8
2025-08-15 16:41:10.500000+00:00,99.95,8
2025-08-15 16:39:01.061000+00:00,99.07,8
2025-08-15 16:39:47.796000+00:00,97.22,8
2025-08-15 16:44:45.625000+00:00,98.41,8
2025-08-15 16:41:33.508000+00:00,79.74,8
2025-08-15 16:45:01.743000+00:00,62.84,8
2025-08-15 16:37:27.462000+00:00,58.45,8
2025-08-15 16:39:46.434000+00:00,78.39,8
2025-08-15 16:43:41.320000+00:00,23.71,8
2025-08-15 16:39:41.760000+00:00,10.15,8
2025-08-15 16:38:16.712000+00:00,21.82,8
2025-08-15 16:39:39.734000+00:00,5.56,8
2025-08-15 16:39:13.062000+00:00,16.93,8
2025-08-15 14:55:28.536000+00:00,9.38,8
2025-08-15 16:37:33.875000+00:00,44.72,8
2025-08-15 16:42:39.671000+00:00,30.26,8
2025-08-15 14:55:42.218000+00:00,56.16,8
2025-08-15 16:39:28.145000+00:00,25.44,8
2025-08-15 14:58:06.751000+00:00,55.47,8
2025-08-15 14:54:24.868000+00:00,65.87,8
2025-08-15 14:55:00.848000+00:00,45.74,8
2025-08-15 14:57:18.957000+00:00,52.52,8
2025-08-15 14:55:30.316000+00:00,84.96,8
2025-08-15 14:55:35.619000+00:00,99.91,8
2025-08-15 14:55:58.139000+00:00,89.43,8
2025-08-15 14:57:52.207000+00:00,41.91,8
2025-08-15 14:58:48.458000+00:00,33.6,8
2025-08-15 14:55:52.241000+00:00,57.63,8
2025-08-15 14:55:45.311000+00:00,57.38,8
2025-08-15 14:56:00.904000+00:00,29.16,8
2025-08-15 14:54:55.012000+00:00,65.98,8
2025-08-15 14:57:21.618000+00:00,81.35,8
2025-08-15 14:54:22.054000+00:00,92.94,8
2025-08-15 14:56:28.679000+00:00,64.53,8
2025-08-15 14:57:26.070000+00:00,71.06,8
2025-08-15 14:55:23.070000+00:00,78.69,8
2025-08-15 14:54:35.029000+00:00,75.31,8
2025-08-15 14:34:43.856000+00:00,87.31,8
2025-08-15 14:34:37.140000+00:00,89.02,8
2025-08-15 14:44:54.993000+00:00,94.88,8
2025-08-15 14:44:36.052000+00:00,80.72,8
2025-08-15 14:33:06.264000+00:00,93.5,8
2025-08-15 14:48:59.364000+00:00,87.38,8
2025-08-15 14:48:31.041000+00:00,82.51,8
2025-08-15 14:44:27.084000+00:00,90.25,8
2025-08-15 14:56:09.927000+00:00,77.49,8
2025-08-15 14:45:03.823000+00:00,65.72,8
2025-08-15 14:56:16.712000+00:00,47.04,8
2025-08-15 14:44:36.430000+00:00,40.5,8
2025-08-15 14:56:16.428000+00:00,62.4,8
2025-08-15 14:58:34.270000+00:00,43.79,8
2025-08-15 14:43:59.704000+00:00,60.3,8
2025-08-15 14:48:14.590000+00:00,64.02,8
2025-08-15 13:42:08.576000+00:00,84.65,8
2025-08-15 13:42:47.360000+00:00,70.78,8
2025-08-15 14:33:05.555000+00:00,59.98,8
2025-08-15 13:42:18.462000+00:00,77.88,8
2025-08-15 13:59:31.980000+00:00,82.59,8
2025-08-15 13:57:25.869000+00:00,81.46,8
2025-08-15 13:42:24.691000+00:00,56.12,8
2025-08-15 13:55:58.717000+00:00,75.55,8
2025-08-15 13:58:56.218000+00:00,97.73,8
2025-08-15 13:42:44.582000+00:00,88.56,8
2025-08-15 13:42:15.413000+00:00,94.16,8
2025-08-15 13:55:59.532000+00:00,97.68,8
2025-08-15 13:56:57.435000+00:00,93.65,8
2025-08-15 13:59:00.326000+00:00,96.87,8
2025-08-13 18:17:06.031000+00:00,89.81,8
2025-08-13 18:22:03.975000+00:00,81.52,8
2025-08-13 18:18:29.858000+00:00,74.68,8
2025-08-13 18:17:47.870000+00:00,90.56,8
2025-08-13 18:20:58.332000+00:00,79.62,8
2025-08-13 18:17:46.010000+00:00,99.98,8
2025-08-13 18:20:41.421000+00:00,94.87,8
2025-08-13 18:19:19.426000+00:00,98.07,8
2025-08-13 18:17:08.144000+00:00,88.64,8
2025-08-13 18:19:44.252000+00:00,91.0,8
2025-08-13 18:18:16.784000+00:00,84.29,8
2025-08-13 18:18:29.575000+00:00,77.55,8
2025-08-13 18:18:39.462000+00:00,78.93,8
2025-08-13 18:19:22.657000+00:00,97.12,8
2025-08-13 18:18:44.287000+00:00,77.62,8
2025-08-13 18:20:28.702000+00:00,88.41,8
2025-08-13 18:18:56.376000+00:00,72.15,8
2025-08-13 18:17:44.573000+00:00,97.73,8
2025-08-13 18:16:56.972000+00:00,74.57,8
2025-08-13 18:18:33.296000+00:00,79.19,8
2025-08-13 18:17:34.002000+00:00,84.88,8
2025-08-13 18:18:13.159000+00:00,91.89,8
2025-08-13 18:18:22.503000+00:00,99.97,8
2025-08-13 18:17:12.555000+00:00,93.41,8
2025-08-13 18:19:32.432000+00:00,90.69,8
2025-08-13 18:18:08.848000+00:00,62.63,8
2025-08-13 18:18:39.693000+00:00,87.86,8
2025-08-13 18:17:08.096000+00:00,86.48,8
2025-08-13 18:19:27.495000+00:00,96.75,8
2025-08-13 18:19:17.390000+00:00,79.08,8
2025-08-13 18:18:28.234000+00:00,79.08,8
2025-08-13 18:17:17.999000+00:00,81.52,8
2025-08-13 18:20:16.371000+00:00,85.19,8
2025-08-13 18:21:09.842000+00:00,79.77,8
2025-08-13 18:18:17.074000+00:00,70.01,8
2025-08-13 18:18:49.774000+00:00,79.18,8
2025-08-12 16:25:31.742000+00:00,95.3,8
2025-08-12 16:25:38.747000+00:00,98.89,8
2025-08-12 16:23:23.551000+00:00,93.82,8
2025-08-12 16:23:16.729000+00:00,98.89,8
2025-08-12 16:20:38.936000+00:00,91.02,8
2025-08-12 16:30:59.922000+00:00,93.54,8
2025-08-12 16:24:03.583000+00:00,84.93,8
2025-08-12 16:25:19.815000+00:00,70.29,8
2025-08-12 16:23:56.275000+00:00,66.06,8
2025-08-12 16:21:04.247000+00:00,66.82,8
2025-08-12 16:28:17.246000+00:00,80.18,8
2025-08-12 16:20:15.685000+00:00,73.58,8
2025-08-12 16:26:27.906000+00:00,84.22,8
2025-08-12 16:18:52.782000+00:00,88.06,8
2025-08-12 16:19:10.063000+00:00,95.11,8
2025-08-12 16:21:45.266000+00:00,99.77,8
2025-08-12 16:24:38.616000+00:00,99.88,8
2025-08-12 16:24:57.987000+00:00,99.88,8
2025-08-12 16:25:24.731000+00:00,99.96,8
2025-08-12 16:17:30.669000+00:00,99.94,8
2025-08-12 16:20:27.586000+00:00,99.9,8
2025-08-12 16:20:58.841000+00:00,99.97,8
2025-08-11 15:08:15.185000+00:00,71.32,8
2025-08-11 15:00:38.414000+00:00,65.47,8
2025-08-11 15:00:42.871000+00:00,99.51,8
2025-08-11 15:02:30.710000+00:00,96.6,8
2025-09-30 16:58:35.582000+00:00,31.87,9
2025-09-30 16:57:37.698000+00:00,39.73,9
2025-09-30 17:14:16.429000+00:00,83.4,9
2025-09-30 16:57:50.296000+00:00,83.81,9
2025-09-30 17:11:03.911000+00:00,81.45,9
2025-09-30 16:58:42.760000+00:00,55.43,9
2025-09-30 17:00:08.481000+00:00,38.64,9
2025-09-30 17:11:43.059000+00:00,13.72,9
2025-09-30 17:13:49.498000+00:00,59.73,9
2025-09-30 17:13:54.123000+00:00,42.48,9
2025-09-30 16:57:32.989000+00:00,6.47,9
2025-09-30 17:13:04.566000+00:00,46.16,9
2025-09-30 17:15:08.175000+00:00,5.84,9
2025-09-30 16:59:54.315000+00:00,1.87,9
2025-09-30 17:12:06.940000+00:00,0.49,9
2025-09-30 17:11:15.862000+00:00,0.72,9
2025-09-30 17:00:00.877000+00:00,5.42,9
2025-09-30 17:11:34.583000+00:00,43.19,9
2025-09-30 17:11:16.981000+00:00,9.0,9
2025-09-30 16:57:59.854000+00:00,0.27,9
2025-09-29 17:53:45.649000+00:00,99.39,9
2025-09-29 17:56:24.404000+00:00,77.41,9
2025-09-29 17:55:37.273000+00:00,85.64,9
2025-09-29 17:56:03.589000+00:00,99.6,9
2025-09-29 17:54:47.303000+00:00,99.56,9
2025-09-29 17:55:49.860000+00:00,92.29,9
2025-09-29 17:55:32.737000+00:00,67.91,9
2025-09-29 17:57:02.992000+00:00,98.39,9
2025-09-29 17:55:27.830000+00:00,98.92,9
2025-09-29 17:55:03.749000+00:00,99.06,9
2025-09-29 17:56:26.378000+00:00,99.54,9
2025-09-29 17:55:47.956000+00:00,99.98,9
2025-09-29 17:56:38.903000+00:00,99.49,9
2025-09-29 17:53:57.365000+00:00,99.43,9
2025-09-29 17:54:45.226000+00:00,98.46,9
2025-09-29 17:55:47.477000+00:00,98.89,9
2025-09-29 17:54:54.088000+00:00,98.84,9
2025-09-29 17:55:33.269000+00:00,99.07,9
2025-09-29 17:56:25.461000+00:00,80.1,9
2025-09-29 17:55:44.529000+00:00,98.78,9
2025-09-29 17:54:42.783000+00:00,53.37,9
2025-09-29 17:54:09.717000+00:00,96.55,9
2025-09-29 17:56:59.445000+00:00,88.14,9
2025-09-27 17:41:06.225000+00:00,70.65,9
2025-09-27 17:38:33.841000+00:00,79.7,9
2025-09-27 17:41:02.470000+00:00,98.77,9
2025-09-27 17:40:49.232000+00:00,96.89,9
2025-09-27 17:39:14.912000+00:00,99.89,9
2025-09-27 17:42:03.639000+00:00,99.69,9
2025-09-27 17:40:09.018000+00:00,99.16,9
2025-09-27 17:41:21.652000+00:00,99.91,9
2025-09-27 17:44:10.440000+00:00,92.52,9
2025-09-27 17:41:00.169000+00:00,87.51,9
2025-09-27 17:38:22.618000+00:00,84.21,9
2025-09-27 17:41:35.057000+00:00,56.26,9
2025-09-27 17:46:17.364000+00:00,66.05,9
2025-09-27 17:38:25.454000+00:00,66.81,9
2025-09-27 16:46:08.349000+00:00,46.27,9
2025-09-27 17:40:54.596000+00:00,52.15,9
2025-09-27 16:46:17.572000+00:00,63.03,9
2025-09-27 16:47:14.839000+00:00,68.5,9
2025-09-27 16:45:59.580000+00:00,66.01,9
2025-09-27 16:46:46.283000+00:00,42.74,9
2025-09-27 16:45:44.741000+00:00,24.18,9
2025-09-27 16:45:52.766000+00:00,85.4,9
2025-09-27 16:48:35.439000+00:00,65.29,9
2025-09-27 16:46:55.064000+00:00,33.92,9
2025-09-27 18:02:03.227000+00:00,48.46,9
2025-09-27 18:23:50.499000+00:00,79.3,9
2025-09-27 18:22:46.150000+00:00,45.71,9
2025-09-27 18:23:41.527000+00:00,14.45,9
2025-09-27 18:12:55.846000+00:00,96.23,9
2025-09-27 18:01:37.426000+00:00,4.01,9
2025-09-27 18:22:43.905000+00:00,91.66,9
2025-09-27 18:22:20.572000+00:00,88.87,9
2025-09-27 18:20:31.863000+00:00,78.05,9
2025-09-27 18:21:47.013000+00:00,99.04,9
2025-09-27 18:23:53.110000+00:00,96.33,9
2025-09-27 18:21:48.099000+00:00,82.47,9
2025-09-27 18:02:16.965000+00:00,59.73,9
2025-09-27 18:21:46.490000+00:00,99.98,9
2025-09-27 18:21:13.229000+00:00,99.82,9
2025-09-27 18:22:22.748000+00:00,98.69,9
2025-09-27 18:22:52.324000+00:00,85.21,9
2025-09-27 18:02:36.828000+00:00,95.68,9
2025-09-27 18:02:01.199000+00:00,94.33,9
2025-09-27 18:21:53.174000+00:00,94.56,9
2025-09-27 18:23:09.126000+00:00,99.29,9
2025-09-27 18:23:49.069000+00:00,98.27,9
2025-09-27 18:01:36.955000+00:00,75.12,9
2025-09-27 18:20:40.205000+00:00,98.46,9
2025-09-27 18:21:35.974000+00:00,84.21,9
2025-09-27 18:22:56.688000+00:00,83.56,9
2025-09-27 18:22:00.176000+00:00,89.88,9
2025-09-27 18:22:14.312000+00:00,88.1,9
2025-09-27 18:23:58.743000+00:00,29.4,9
2025-09-27 18:23:24.778000+00:00,35.73,9
2025-09-27 18:23:31.430000+00:00,53.84,9
2025-09-27 18:22:54.427000+00:00,75.02,9
2025-09-27 18:12:49.567000+00:00,47.87,9
2025-09-27 18:22:12.752000+00:00,54.8,9
2025-09-27 18:23:19.888000+00:00,41.09,9
2025-09-27 18:22:53.970000+00:00,39.35,9
2025-09-25 18:14:33.295000+00:00,22.11,9
2025-09-25 18:12:17.305000+00:00,48.81,9
2025-09-25 18:14:09.149000+00:00,83.69,9
2025-09-25 18:13:19.882000+00:00,64.42,9
2025-09-25 18:14:22.675000+00:00,83.8,9
2025-09-25 18:12:51.463000+00:00,77.07,9
2025-09-25 18:17:11.846000+00:00,87.25,9
